date,star,text,compound,neutral,positive,negative,subjectivity
2007-05-09,4.0,"One of our regular places for lunch --  - cheap (fairly) - healthy - deliver - tasty!!! I got so sick of the same old carry out.  Jubilee has a great amount of Veggie options such as : Goat cheese Asparagus sandwich, Roasted vegetables, a nice veggie burger, and my favorite 2 salads ever -  The Jubilee (blue cheese, walnuts, pears, raspberry vinegerette)  AND  The BBQ Baja Salad (avocado, black beans, corn, and a slightly spicy bbq dressing) Also ** They have fresh juice and wheat grass!!** This has saved me on tired, weak days at work... -Forget the coffee -Plug your nose -And shoot a double shot of wheat grass.. -You'll feel like a million bucks! My only complaints:  The salads are amazing, but you have to share them..there is literally enough lettuce to feed a rabbit farm...A  smaller salad option would be nice.  The women on the phone can be a bit snappy and rude. But who cares really, I'm just so happy it's near me for  lunch!!",0.9626,0.732,0.184,0.084,0.5513102282333052
2007-02-25,5.0,"Thank God I live nowhere near this place. I'd be 50 pounds heavier! I've yet to have anything I didn't like from this place - and I'm going on 7 years of love and patronage. Their waffle fries are awesome, their chocolate chip cookies are outstanding, their smoothies are killer... but their chicken sandwiches take the cake. The chicken breasts they use are HUGE (almost scary) and they do something with marinade that seals the deal. There is NOT a better chicken sandwhich in the city. There just isn't. Stop looking. Stop.",0.965,0.752,0.233,0.015,0.7840909090909091
2006-08-24,4.0,I used to eat here all the time when I worked in the area. The price is resaonable and the food is good.  I really liked their waffle fries. Pretty much everything that I've had there is good.,0.902,0.719,0.281,0.0,0.6400000000000001
2006-07-03,5.0,"can i get an amen for jubilee juice? even though it sometimes takes awhile to get your food, it's always worth the wait. the sheer size and scope of the menu is utterly impressive, not to mention the high quality ingredients and such. A+!",0.6989,0.876,0.124,0.0,0.5780000000000001
2006-06-24,5.0,"I can live on grilled chicken sandwiches, and Jubilee's are the best I've ever had, by a wide margin.  The portion is huge, their ""secret marinade"" is delicious and sets them apart from anywhere else, and when you can get your choice of everything from field greens, goat cheese, or bacon on it, perfection becomes possible.  You can also get their famous grilled chicken (or other sandwich options like strip steak, ahi tuna, or halibut) as toppings on fresh, crisp salads.  If I'm getting something to eat, I get plain juice.  Fresh-squeezed orange juice is a revelation, and Jubilee makes theirs with whole oranges, absolutely key.  Having it once is enough to turn you off anything from a carton forever.    If I'm just having a smoothie, my favorite is the pina colada.  The smoothies that include the thicker, smoother Greek yogurt Jubilee uses are usually enough on their own to have for breakfast or as something light enough to have if you're hungry and planning on eating later.",0.967,0.877,0.123,0.0,0.6228670634920634
2006-04-26,4.0,"Great quick place to grab a bite.  Whether you need to reign things in and just want the salad, or go all out with the sandwich/fries/smoothie deal, this place is great.   Jubilee is how fast food should be--It's ready quickly, and the food is fresh & delicious.  I don' think i've tried aything here that I didn't like... and yes, the fries are fantastic.",0.9604,0.685,0.285,0.03,0.6666666666666666
2005-10-30,3.0,"Fun, unpretentious decor, with sandwiches and smoothies. Decent for the price.",0.5106,0.752,0.248,0.0,0.43333333333333335
2005-09-10,4.0,Came here craving soup since my friend recommended it - was a bit disappointed that they only had one type on hand but the cream of spinach was pretty good and I got this cranberry smoothie which was out of this world!,0.8999,0.672,0.286,0.042,0.8375
2005-08-25,4.0,This place is very convenient for me cuz i go to UIC and can pop over on my way home!  I'm addicted to smoothies and love fresh fruit ones especially!,0.7955,0.792,0.208,0.0,0.6
2005-08-09,3.0,The food is really good if you like sandwiches. The smoothies aren't too bad either. They have a good variety of flavors and things you can add to make your drink healthy and good!,0.9511,0.601,0.399,0.0,0.5933333333333334
2005-07-14,4.0,"The turkey burgers at Jubilee Juice are unbelievably fantastic. Gigantic, too. Used to go there all the time when I worked in the area. Considering nearby parking is tricky, I no longer go there very often.",0.2716,0.801,0.101,0.098,0.6
2005-07-12,5.0,"Wonderful smoothies, and sandwiches too. They make all drinks to order, so you can watch them put your fruit in. My husband loves this place. Prices are comparable to other smoothie places in the city.",0.8126,0.817,0.183,0.0,0.6875
